,country_long,name,capacity_mw,latitude,longitude,primary_fuel,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,estimated_generation_gwh,gCO2/KWh,generation_gwh_2017_with_estimated_data,tCO2_emitted_in_2013,tCO2_emitted_in_2014,tCO2_emitted_in_2015,tCO2_emitted_in_2016,tCO2_emitted_in_2017,tCO2_emitted_in_2017_with estimated_data,tCO2_emitted_in_2018_with estimated_data_extrapolated,tCO2_emitted_in_2019_with estimated_data_extrapolated
5905,United States of America,Brunot Island,365.4,40.4649,-80.0438,Gas power plant,0.0,0.0,97.035,52.25,64.02600000000001,,443,64.02600000000001,,,42986.505,23146.75,28363.518000000004,28363.518000000004,28363.518000000004,28363.518000000004
5906,United States of America,Brunswick,6.0,39.1522,-119.7478,Oil power plant,0.0,-0.29100000000000004,,,,,778,,,,,,,,,
5907,United States of America,Brunswick County Power Station,1472.2,36.765,-77.7139,Gas power plant,,,,5895.472,8169.076999999999,10372.339739994937,443,8169.076999999999,,,,2611694.096,3618901.1109999996,3618901.1109999996,3618901.1109999996,3618901.1109999996
5908,United States of America,Brush Generation Facility,297.2,40.2415,-103.631,Gas power plant,109.536,66.70799999999998,40.1288,31.791999999999998,34.378,,443,34.378,48524.448000000004,29551.643999999993,17777.058399999998,14083.856,15229.454,15229.454,15229.454,15229.454
5909,United States of America,Bryan (OH),39.3,41.4718,-84.5431,Gas power plant,0.885,0.8480000000000001,1.136,2.211,1.8430000000000002,,443,1.8430000000000002,392.055,375.66400000000004,503.24799999999993,979.473,816.4490000000001,816.4490000000001,816.4490000000001,816.4490000000001
5910,United States of America,Bryan (TX),22.0,30.6474,-96.3723,Gas power plant,0.0,0.0,0.0,0.0,0.311,,443,0.311,,,,,137.773,137.773,137.773,137.773
5911,United States of America,Bryan Peaking,10.8,41.4609,-84.527,Oil power plant,0.304,0.157,0.42200000000000004,0.626,0.376,,778,0.376,236.512,122.146,328.31600000000003,487.028,292.528,292.528,292.528,292.528
5912,United States of America,Buchanan Generation LLC,88.0,37.1753,-81.9614,Gas power plant,11.578,58.729,80.569,233.782,175.143,,443,175.143,5129.054,26016.947,35692.067,103565.426,77588.349,77588.349,77588.349,77588.349
5913,United States of America,Buck,697.9000000000002,35.7133,-80.3767,Gas power plant,0.0,0.0,0.0,0.0,5118.736000000001,,443,5118.736000000001,,,,,2267600.0480000004,2267600.0480000004,2267600.0480000004,2267600.0480000004
5914,United States of America,Bucknell University,5.9,40.955,-76.8788,Gas power plant,41.00100000000001,36.705,33.25,34.512,37.85,,443,37.85,18163.443000000007,16260.314999999999,14729.75,15288.816,16767.55,16767.55,16767.55,16767.55
5915,United States of America,Bucksport Generation LLC,282.8,44.5738,-68.8046,Gas power plant,0.0,813.8609980000001,0.0,9.244,6.3519999999999985,,443,6.3519999999999985,,360540.4221140001,,4095.092,2813.9359999999992,2813.9359999999992,2813.9359999999992,2813.9359999999992
5916,United States of America,Bull Run,950.0,36.0211,-84.1567,Coal power plant,924.890997,3201.812011,2487.210032,1967.008013,2911.0370359999997,,1050,2911.0370359999997,971135.5468499999,3361902.61155,2611570.5335999997,2065358.41365,3056588.8877999997,3056588.8877999997,3056588.8877999997,3056588.8877999997
5917,United States of America,Bull Street Plant,2.0,33.4898,-80.8703,Gas power plant,,-0.04,-0.011000000000000001,-0.008,-0.021,,443,-0.021,,,,,,,,
5918,United States of America,Bunge North America East LLC,2.0,40.8465,-84.9333,Gas power plant,0.0,0.0,0.0,0.0,12.505999999999998,,443,12.505999999999998,,,,,5540.157999999999,5540.157999999999,5540.157999999999,5540.157999999999
5919,United States of America,Bunge Oil,3.5,41.1546,-87.8548,Gas power plant,0.0,19.877,25.535999999999998,24.892,10.409,,443,10.409,,8805.510999999999,11312.447999999999,11027.155999999999,4611.187,4611.187,4611.187,4611.187
5920,United States of America,Buras,20.7,29.3591,-89.5373,Gas power plant,0.06399999999999999,0.0,0.0,0.0,4.53152,,443,4.53152,28.351999999999993,,,,2007.4633600000002,2007.4633600000002,2007.4633600000002,2007.4633600000002
5921,United States of America,Burlingame,4.0,38.7551,-95.8368,Gas power plant,0.127,0.035,0.012,0.0098,0.049,,443,0.049,56.261,15.505,5.316,4.3414,21.707,21.707,21.707,21.707
5922,United States of America,Burlington (CO),129.4,39.3561,-102.2431,Oil power plant,3.1239999999999997,2.556,1.685,1.533,2.571,,778,2.571,2430.4719999999998,1988.568,1310.93,1192.674,2000.238,2000.238,2000.238,2000.238
5923,United States of America,Burlington (IA),290.7999999999999,40.7412,-91.1167,Coal power plant,1124.88202,0.0,1082.225999,1121.6940069999996,1091.577021,,1050,1091.577021,1181126.121,,1136337.29895,1177778.7073499996,1146155.8720500001,1146155.8720500001,1146155.8720500001,1146155.8720500001
5924,United States of America,Burlington (KS),11.4,38.1934,-95.75,Gas power plant,0.0,0.10388,0.1323,0.11955999999999999,0.059780000000000014,,443,0.059780000000000014,,46.01884,58.6089,52.96507999999999,26.482540000000007,26.482540000000007,26.482540000000007,26.482540000000007
5925,United States of America,Burlington GT,25.5,44.4814,-73.2239,Oil power plant,0.201,0.19699999999999998,0.221,0.491,0.406,,778,0.406,156.37800000000001,153.266,171.938,381.998,315.868,315.868,315.868,315.868
5926,United States of America,Burnside Alumina Plant,12.0,30.1342,-90.9175,Gas power plant,,,42.83132,,57.9187,84.5456302675854,443,57.9187,,,18974.27476,,25657.9841,25657.9841,25657.9841,25657.9841
5927,United States of America,Burwell,3.9,41.7803,-99.1361,Oil power plant,0.032,0.026,0.021,0.024,0.022000000000000002,,778,0.022000000000000002,24.896,20.227999999999998,16.338,18.672,17.116000000000003,17.116000000000003,17.116000000000003,17.116000000000003
5928,United States of America,Bushnell,10.8,40.5486,-90.5138,Oil power plant,0.17500000000000002,0.501,0.114,0.051,0.158,,778,0.158,136.15,389.778,88.69200000000001,39.678,122.924,122.924,122.924,122.924
5929,United States of America,Butler Municipal Power Plant,12.3,38.2644,-94.3444,Oil power plant,0.08199999999999999,0.037239999999999995,0.11074,0.054880000000000005,0.048020000000000014,,778,0.048020000000000014,63.79599999999999,28.972719999999995,86.15572,42.69664,37.35956000000001,37.35956000000001,37.35956000000001,37.35956000000001
5930,United States of America,Butler-Warner Generation Plant,303.4000000000001,35.0986,-78.8294,Gas power plant,-2.6530000000000005,14.375999999999998,20.867000000000004,5.5440000000000005,10.296,,443,10.296,,6368.567999999999,9244.081000000002,2455.992,4561.128,4561.128,4561.128,4561.128
5931,United States of America,Buxton,15.0,35.2672,-75.5347,Oil power plant,0.149,0.526,1.169,-0.006,1.1740000000000002,,778,1.1740000000000002,115.922,409.228,909.4820000000001,,913.3720000000001,913.3720000000001,913.3720000000001,913.3720000000001
5932,United States of America,C D McIntosh Jr,890.4,28.0801,-81.9229,Gas power plant,0.0,0.0,3478.767014,3151.5880480000005,2890.012964,,443,2890.012964,,,1541093.787202,1396153.5052640003,1280275.743052,1280275.743052,1280275.743052,1280275.743052
5933,United States of America,C P Kelco San Diego Plant,28.0,32.6947,-117.1436,Gas power plant,83.538,87.58200000000002,105.476,88.98,82.02662,,443,82.02662,37007.333999999995,38798.82600000001,46725.868,39418.14,36337.79266,36337.79266,36337.79266,36337.79266
5934,United States of America,C R Wing Cogen Plant,230.0,32.2732,-101.4224,Gas power plant,142.502,0.0,171.59300000000005,182.293,67.932,,443,67.932,63128.386000000006,,76015.69900000002,80755.799,30093.876,30093.876,30093.876,30093.876
5935,United States of America,C W Burdick,142.8,40.9228,-98.3269,Gas power plant,0.2450000000000001,-1.4709999999999999,-1.9730000000000003,-0.47600000000000003,-0.982,,443,-0.982,108.53500000000005,,,,,,,
5936,United States of America,CBS Studio Center,2.4,34.145,-118.3908,Gas power plant,4.3660000000000005,10.297,9.354,9.496,9.24247,,443,9.24247,1934.1380000000001,4561.571,4143.821999999999,4206.728,4094.4142100000004,4094.4142100000004,4094.4142100000004,4094.4142100000004
5937,United States of America,CC Perry K,23.4,39.7631,-86.1667,Gas power plant,7.616141000000002,8.230730000000001,0.0,0.0,20.604274,,443,20.604274,3373.9504630000006,3646.2133900000003,,,9127.693382,9127.693382,9127.693382,9127.693382
5938,United States of America,CCCSD Wastewater Treatment Plnt,3.5,37.9978,-122.0697,Gas power plant,17.191,18.8111,21.8148,19.351080000000003,19.248179999999998,,443,19.248179999999998,7615.612999999999,8333.3173,9663.956400000001,8572.528440000002,8526.943739999999,8526.943739999999,8526.943739999999,8526.943739999999
5939,United States of America,CCSU Co-Gen-STBY Gen,3.6,41.6914,-72.7686,Gas power plant,0.0,0.0,0.0,0.0,9.27,,443,9.27,,,,,4106.61,4106.61,4106.61,4106.61
5940,United States of America,CCSU Fuel Cell Project,1.4,41.6919,-72.7611,Gas power plant,9.919,9.934,7.388,7.496,9.196,,443,9.196,4394.117,4400.762,3272.884,3320.728,4073.828,4073.828,4073.828,4073.828
5941,United States of America,CES Placerita Power Plant,90.0,34.3801,-118.4999,Gas power plant,,,,,,634.0922270068904,443,634.0922270068904,,,,,,280902.85656405246,280902.85656405246,280902.85656405246
5942,United States of America,CF Industries Yazoo City Complex,25.0,32.9041,-90.3781,Gas power plant,151.689,162.661,153.75799999999998,150.787,165.918,,443,165.918,67198.227,72058.823,68114.794,66798.641,73501.674,73501.674,73501.674,73501.674
5943,United States of America,CFB Power Plant,310.0,28.6503,-96.5397,Gas power plant,920.025,767.414,616.514,615.061,500.484,,443,500.484,407571.075,339964.402,273115.702,272472.02300000004,221714.41199999998,221714.41199999998,221714.41199999998,221714.41199999998
5944,United States of America,CH Resources Beaver Falls,107.8,43.8861,-75.4342,Gas power plant,0.0,0.0,0.0,0.0,5.714,,443,5.714,,,,,2531.302,2531.302,2531.302,2531.302
5945,United States of America,CH Resources Syracuse,102.7,43.0664,-76.2144,Gas power plant,0.0,0.0,0.0,0.0,20.568,,443,20.568,,,,,9111.624,9111.624,9111.624,9111.624
5946,United States of America,CIP II/AR Bridgewater Holdings - NJCOE,5.0,40.624,-74.634,Gas power plant,16.94812,26.83632,25.74362,24.90474,26.575640000000003,,443,26.575640000000003,7508.017159999999,11888.48976,11404.42366,11032.79982,11773.008520000001,11773.008520000001,11773.008520000001,11773.008520000001
5947,United States of America,CITGO Refinery Powerhouse,75.0,30.1826,-93.3234,Gas power plant,208.25415,213.78897,227.87627999999998,231.36731,247.18316,,443,247.18316,92256.58845000001,94708.51371,100949.19204,102495.71833,109502.13987999999,109502.13987999999,109502.13987999999,109502.13987999999
5948,United States of America,CML&P Generating Facility No. 2,56.1,37.093,-95.5852,Gas power plant,,,,,60.576,395.2508215009617,443,60.576,,,,,26835.168,26835.168,26835.168,26835.168
5949,United States of America,CNN Center,13.0,33.7592,-84.395,Oil power plant,0.12300000000000001,0.147,0.238,0.147,0.225,,778,0.225,95.694,114.366,185.164,114.366,175.05,175.05,175.05,175.05
5950,United States of America,CP Crane Power  LLC,415.8,39.3236,-76.3651,Coal power plant,659.7769969999998,494.127003,403.186998,357.467998,232.459999,,1050,232.459999,692765.8468499999,518833.35315,423346.3479,375341.39790000004,244082.99895,244082.99895,244082.99895,244082.99895
5951,United States of America,CPV St Charles Energy Center,746.0,38.5686,-76.8919,Gas power plant,,,,3.784,3822.224,5255.920014968225,443,3822.224,,,,1676.312,1693245.232,1693245.232,1693245.232,1693245.232
5952,United States of America,CSL Behring LLC,4.2,41.1603,-87.8542,Gas power plant,35.801,16.344,32.056999999999995,30.135,18.703,,443,18.703,15859.843,7240.392000000001,14201.250999999998,13349.805,8285.429,8285.429,8285.429,8285.429
5953,United States of America,CSU East Bay,1.4,37.6589,-122.0594,Gas power plant,7.775,9.993,10.172,3.6660000000000004,4.199,,443,4.199,3444.3250000000003,4426.899,4506.196,1624.0380000000002,1860.157,1860.157,1860.157,1860.157
5954,United States of America,CSU Northridge Plant,2.0,34.2433,-118.5306,Gas power plant,5.9102999999999986,0.0,0.0,7.054740000000002,7.79922,,443,7.79922,2618.2628999999993,,,3125.249820000001,3455.05446,3455.05446,3455.05446,3455.05446
5955,United States of America,CSUCI Site Authority,31.1,34.162,-119.0479,Gas power plant,207.577,173.70600000000005,160.83,170.798,174.44,,443,174.44,91956.611,76951.75800000002,71247.69,75663.514,77276.92,77276.92,77276.92,77276.92
5956,United States of America,CSUF Trigeneration,8.5,33.8806,-117.8866,Gas power plant,28.50858,31.334,31.24,32.163000000000004,31.783379999999998,,443,31.783379999999998,12629.30094,13880.962,13839.32,14248.209000000003,14080.037339999999,14080.037339999999,14080.037339999999,14080.037339999999
5957,United States of America,Cabras 1,212.0,13.4638,144.6862,Oil power plant,,,,,,1184.1892038220615,778,1184.1892038220615,,,,,,921299.2005735638,921299.2005735638,921299.2005735638
5958,United States of America,Caithness Long Island Energy Center,348.9,40.8142,-72.9403,Gas power plant,2379.614979,2397.688007,2017.82696,2531.726999,2415.157987,,443,2415.157987,1054169.435697,1062175.787101,893897.34328,1121555.060557,1069914.988241,1069914.988241,1069914.988241,1069914.988241
5959,United States of America,CalPeak Power Border Peaker Plant,60.5,32.5624,-116.9439,Gas power plant,8.601,16.042,13.423,11.404000000000002,12.331,,443,12.331,3810.2430000000004,7106.606000000001,5946.389,5051.972000000001,5462.633,5462.633,5462.633,5462.633
5960,United States of America,CalPeak Power Enterprise Peaker Plant,58.9,33.1219,-117.1174,Gas power plant,12.505,16.682000000000002,16.434,12.175999999999998,11.959000000000001,,443,11.959000000000001,5539.715,7390.126000000001,7280.262000000001,5393.967999999999,5297.837,5297.837,5297.837,5297.837
5961,United States of America,CalPeak Power Panoche Peaker Plant,60.5,36.6529,-120.5806,Gas power plant,7.871,13.997,38.454,17.941,15.571,,443,15.571,3486.853,6200.671,17035.122,7947.862999999999,6897.9529999999995,6897.9529999999995,6897.9529999999995,6897.9529999999995
5962,United States of America,CalPeak Power Vaca Dixon Peaker Plant,60.5,38.3989,-121.924,Gas power plant,7.097,13.068,18.259,13.758,9.34,,443,9.34,3143.971,5789.124,8088.737,6094.794,4137.62,4137.62,4137.62,4137.62
5963,United States of America,Calcasieu,358.8,30.1608,-93.345,Gas power plant,360.912,178.942,590.472,423.094,360.04,,443,360.04,159884.016,79271.306,261579.096,187430.642,159497.72,159497.72,159497.72,159497.72
5964,United States of America,Caledonia,801.0,33.6464,-88.2717,Gas power plant,3277.217,2717.829,3413.509,4773.396,4340.826,,443,4340.826,1451807.131,1203998.247,1512184.487,2114614.428,1922985.918,1922985.918,1922985.918,1922985.918
5965,United States of America,Calhoun Energy Center,748.0,33.5883,-85.9731,Gas power plant,5.945,28.639,4.194,195.124996,160.10299600000005,,443,160.10299600000005,2633.635,12687.077,1857.942,86440.37322800001,70925.62722800003,70925.62722800003,70925.62722800003,70925.62722800003
5966,United States of America,California Institute of Technology,13.0,34.1385,-118.1256,Gas power plant,74.95675,81.05901999999999,81.68272999999998,80.571,90.296,,443,90.296,33205.84025,35909.14586,36185.44938999999,35692.953,40001.128000000004,40001.128000000004,40001.128000000004,40001.128000000004
5967,United States of America,California State University San Bernardi,1.4,34.1858,-117.3242,Gas power plant,4.571000000000001,8.911,5.914,6.71,7.859,,443,7.859,2024.9530000000002,3947.573,2619.902,2972.53,3481.537,3481.537,3481.537,3481.537
5968,United States of America,Calumet Energy Team LLC,312.8,41.6835,-87.5563,Gas power plant,61.26,124.426,74.215,20.164,24.548,,443,24.548,27138.18,55120.718,32877.245,8932.652,10874.764,10874.764,10874.764,10874.764
5969,United States of America,Calvert City,26.7,37.0483,-88.3539,Gas power plant,189.45164000000003,219.30146000000002,212.10826,222.64032000000003,220.2011,,443,220.2011,83927.07652000002,97150.54678,93963.95918,98629.66176000002,97549.0873,97549.0873,97549.0873,97549.0873
5970,United States of America,Cambalache,247.5,18.4691,-66.6968,Oil power plant,,,,,,1382.4850374809446,778,1382.4850374809446,,,,,,1075573.3591601748,1075573.3591601748,1075573.3591601748
5971,United States of America,Cambria Cogen,98.0,40.4742,-78.7014,Coal power plant,713.5370009999998,748.614996,602.3360050000001,684.8210039999999,626.249001,,1050,626.249001,749213.8510499998,786045.7458,632452.8052500001,719062.0541999999,657561.45105,657561.45105,657561.45105,657561.45105
5972,United States of America,Cambridge,4.0,40.2862,-100.1768,Oil power plant,0.055999999999999994,0.039,0.037000000000000005,0.023,0.038,,778,0.038,43.568,30.342,28.786000000000005,17.894,29.564,29.564,29.564,29.564
5973,United States of America,Cambridge CT,194.2,45.601,-93.2081,Gas power plant,83.051,32.339,33.011,44.336999999999996,22.024,,443,22.024,36791.593,14326.177,14623.873000000001,19641.290999999997,9756.632,9756.632,9756.632,9756.632
5974,United States of America,Camden Plant Holding LLC,157.0,39.9175,-75.1192,Gas power plant,0.0,0.0,0.0,0.0,40.96795,,443,40.96795,,,,,18148.80185,18148.80185,18148.80185,18148.80185
5975,United States of America,Camden South Carolina,30.0,34.2338,-80.6558,Gas power plant,17.066451,11.850103,18.336927,0.0,3.525262,,443,3.525262,7560.437793,5249.595629,8123.258661,,1561.691066,1561.691066,1561.691066,1561.691066
5976,United States of America,Campbell Village,1.3,40.2992,-98.7331,Oil power plant,0.0,0.0,0.0,0.0,0.001,,778,0.001,,,,,0.778,0.778,0.778,0.778
5977,United States of America,Cana Gas Processing Plant,7.5,35.5331,-98.1011,Oil power plant,0.40571999999999997,0.2695,1.72774,0.66052,0.85554,,778,0.85554,315.65015999999997,209.67100000000002,1344.18172,513.88456,665.6101199999999,665.6101199999999,665.6101199999999,665.6101199999999
5978,United States of America,Canaday,108.8,40.6942,-99.7011,Gas power plant,2.742,3.2310000000000003,4.124,2.6189999999999998,1.899,,443,1.899,1214.706,1431.333,1826.9319999999998,1160.2169999999999,841.2570000000001,841.2570000000001,841.2570000000001,841.2570000000001
5979,United States of America,Canal,1165.0,41.7694,-70.5097,Oil power plant,88.354,373.544002,261.620003,52.09,40.505,,778,40.505,68739.412,290617.233556,203540.362334,40526.020000000004,31512.890000000003,31512.890000000003,31512.890000000003,31512.890000000003
5980,United States of America,Cane Island,735.5,28.2764,-81.533,Gas power plant,0.0,0.0,0.0,0.0,3544.9230250000005,,443,3544.9230250000005,,,,,1570400.9000750002,1570400.9000750002,1570400.9000750002,1570400.9000750002
5981,United States of America,Cane Run,823.3,38.1831,-85.8892,Gas power plant,0.0,2503.728968,3322.255002000001,4882.018,3567.557,,443,3567.557,,1109151.932824,1471758.9658860003,2162733.974,1580427.751,1580427.751,1580427.751,1580427.751
5982,United States of America,Cannon Falls Energy Center,346.8,44.5367,-92.9155,Gas power plant,124.110001,20.298,59.91400000000001,173.34800400000003,43.974,,443,43.974,54980.730443,8992.014,26541.902000000006,76793.16577200001,19480.482,19480.482,19480.482,19480.482
5983,United States of America,Canton North Carolina,52.5,35.535,-82.8411,Coal power plant,320.43899700000003,336.11,342.28000299999997,337.90500200000014,336.209001,,1050,336.209001,336460.94685,352915.5,359394.00314999995,354800.25210000016,353019.45105,353019.45105,353019.45105,353019.45105
5984,United States of America,Canyon Power Plant,200.0,33.8581,-117.8617,Gas power plant,104.665,96.553,95.441,123.094,159.297,,443,159.297,46366.595,42772.979,42280.363,54530.642,70568.571,70568.571,70568.571,70568.571
5985,United States of America,Cape Canaveral,1295.0,28.4698,-80.7644,Gas power plant,4656.603061,6845.355001999999,7046.079033,6713.245033,6942.856022,,443,6942.856022,2062875.156023,3032492.265886,3121413.0116189998,2973967.549619,3075685.217746,3075685.217746,3075685.217746,3075685.217746
5986,United States of America,Cape Gas Turbine,35.0,43.6436,-70.2544,Oil power plant,0.436,1.841,2.218,0.649,1.2819999999999998,,778,1.2819999999999998,339.208,1432.298,1725.604,504.922,997.3959999999998,997.3959999999998,997.3959999999998,997.3959999999998
5987,United States of America,Capitol District Energy Center,70.5,41.7639,-72.6925,Gas power plant,24.812600000000003,29.56172,84.584,106.65053,50.173,,443,50.173,10991.981800000001,13095.84196,37470.712,47246.18479,22226.639,22226.639,22226.639,22226.639
5988,United States of America,Capitol Heat and Power,2.0,43.0785,-89.3773,Oil power plant,0.0,0.0,0.0,0.0,0.0,,778,0.0,,,,,,,,
5989,United States of America,Cardinal,1880.4,40.2522,-80.6486,Coal power plant,11004.382183,10700.749389,8835.499998000001,9180.920956,10498.733099,,1050,10498.733099,11554601.29215,11235786.858450001,9277274.997900002,9639967.0038,11023669.75395,11023669.75395,11023669.75395,11023669.75395
5990,United States of America,Cargill Corn Milling Division,40.0,41.1386,-92.6467,Gas power plant,104.55362,90.563012,83.60755999999998,58.937452,72.36052600000002,,443,72.36052600000002,46317.253659999995,40119.414316,37038.14907999999,26109.291236,32055.71301800001,32055.71301800001,32055.71301800001,32055.71301800001
5991,United States of America,Cargill Salt,4.2,42.8183,-82.4856,Gas power plant,10.4469,10.737900000000002,0.0,0.0,11.639030000000002,,443,11.639030000000002,4627.9767,4756.889700000001,,,5156.090290000001,5156.090290000001,5156.090290000001,5156.090290000001
5992,United States of America,Cargill Salt Hersey,2.1,43.8342,-85.3558,Gas power plant,5.6900200000000005,5.06049,4.86067,4.41059,2.4133600000000004,,443,2.4133600000000004,2520.6788600000004,2241.79707,2153.27681,1953.89137,1069.11848,1069.11848,1069.11848,1069.11848
5993,United States of America,Caribou Generation Station,27.4,46.848,-68.0026,Oil power plant,6.6560000000000015,4.413,4.78,3.7969999999999997,2.354,,778,2.354,5178.368000000001,3433.3140000000003,3718.84,2954.066,1831.412,1831.412,1831.412,1831.412
5994,United States of America,Carl Bailey,120.0,35.2601,-91.3634,Gas power plant,11.996000000000002,3.1319999999999997,32.02,16.219,20.037,,443,20.037,5314.228000000001,1387.4759999999999,14184.86,7185.017000000001,8876.391,8876.391,8876.391,8876.391
5995,United States of America,Carleton College,7.799999999999999,44.4619,-93.1564,Oil power plant,8.736,9.654000000000002,9.221,8.817,8.118,,778,8.118,6796.608,7510.812000000002,7173.938,6859.626,6315.804,6315.804,6315.804,6315.804
5996,United States of America,Carlls Corner,83.8,39.4547,-75.2014,Gas power plant,0.0,0.0,0.0,0.0,9.673000000000002,,443,9.673000000000002,,,,,4285.139000000001,4285.139000000001,4285.139000000001,4285.139000000001
5997,United States of America,Carlyle,9.5,38.6106,-89.3583,Oil power plant,0.233,0.01274,0.27399999999999997,0.27399999999999997,0.28700000000000003,,778,0.28700000000000003,181.274,9.911719999999999,213.17199999999997,213.17199999999997,223.28600000000003,223.28600000000003,223.28600000000003,223.28600000000003
5998,United States of America,Carmi,16.1,38.0967,-88.1631,Oil power plant,0.14,0.214,0.14200000000000002,0.08600000000000001,0.22699999999999998,,778,0.22699999999999998,108.92000000000002,166.492,110.47600000000001,66.908,176.606,176.606,176.606,176.606
5999,United States of America,Caro,9.4,43.4659,-83.3278,Oil power plant,0.006860000000000001,0.0,0.0,0.006860000000000001,0.0,,778,0.0,5.33708,,,5.33708,,,,
6000,United States of America,Carr Street Generating Station,122.6,43.0613,-76.0824,Gas power plant,41.333,0.0,307.320002,0.0,85.26100000000001,,443,85.26100000000001,18310.519,,136142.760886,,37770.62300000001,37770.62300000001,37770.62300000001,37770.62300000001
6001,United States of America,Carroll County Energy,832.3,40.6044,-81.0592,Gas power plant,,,,,465.335,5863.944005975944,443,465.335,,,,,206143.405,206143.405,206143.405,206143.405
6002,United States of America,Carrollton,20.6,39.3515,-93.5016,Gas power plant,0.259,,-0.4920000000000001,0.043,0.0,145.13666529268826,443,0.0,114.73700000000001,,,19.049,,,,
6003,United States of America,Carson Cogeneration,55.8,33.8759,-118.2491,Gas power plant,280.08847000000003,35.961,33.199,37.159000000000006,4.841,,443,4.841,124079.19221000001,15930.723,14707.157,16461.437,2144.563,2144.563,2144.563,2144.563
6004,United States of America,Carson Ice-Gen Project,125.5,38.4457,-121.4624,Gas power plant,400.556003,395.452002,416.065999,380.260996,286.634996,,443,286.634996,177446.30932899998,175185.236886,184317.237557,168455.621228,126979.303228,126979.303228,126979.303228,126979.303228
6005,United States of America,Carthage,41.8,37.1766,-94.2994,Gas power plant,0.126,-0.624,0.237,-0.115,-0.040999999999999995,,443,-0.040999999999999995,55.818,,104.991,,,,,
6006,United States of America,Carthage Energy LLC,62.9,43.9842,-75.6225,Gas power plant,0.0,11.417,10.062,10.397,4.901,,443,4.901,,5057.731,4457.465999999999,4605.871,2171.143,2171.143,2171.143,2171.143
6007,United States of America,Carty Generating Station,500.0,45.6986,-119.8131,Gas power plant,,,,1362.7820000000004,2394.265000000001,3522.734594482725,443,2394.265000000001,,,,603712.4260000002,1060659.3950000003,1060659.3950000003,1060659.3950000003,1060659.3950000003
6008,United States of America,Carville Energy LLC,570.0,30.2294,-91.065,Gas power plant,2246.533,2067.416,2709.824,2495.5789999999997,3102.1679999999997,,443,3102.1679999999997,995214.119,915865.2880000001,1200452.0320000001,1105541.497,1374260.4239999999,1374260.4239999999,1374260.4239999999,1374260.4239999999
6009,United States of America,Cascade,5.2,42.2982,-91.012,Oil power plant,0.017,0.011,0.01,0.026,0.066,,778,0.066,13.226,8.558,7.78,20.227999999999998,51.348,51.348,51.348,51.348
6010,United States of America,Cascade Creek,84.9,44.0322,-92.4908,Gas power plant,8.316,9.064,34.658,39.268,25.785,,443,25.785,3683.9880000000003,4015.352,15353.494,17395.724000000002,11422.755,11422.755,11422.755,11422.755
6011,United States of America,Casey City of,5.4,39.3106,-87.9926,Oil power plant,0.04,0.09,0.048,0.047,0.099,,778,0.099,31.12,70.02,37.344,36.566,77.022,77.022,77.022,77.022
6012,United States of America,Cashton,3.5,43.7429,-90.7803,Oil power plant,0.006860000000000001,,0.004900000000000001,0.024,0.00882,19.55029345932649,778,0.00882,5.33708,,3.8122000000000007,18.672,6.86196,6.86196,6.86196,6.86196
6013,United States of America,Cass County,345.0,40.9479,-95.964,Gas power plant,82.62100000000001,21.018,16.285999999999998,28.252,17.098,,443,17.098,36601.103,9310.974,7214.697999999999,12515.635999999999,7574.414,7574.414,7574.414,7574.414
6014,United States of America,Castleton Energy Center,72.0,42.5375,-73.7433,Gas power plant,105.63711,229.367996,283.8349990000001,264.880004,156.869001,,443,156.869001,46797.23973,101610.022228,125738.90455700005,117341.841772,69492.967443,69492.967443,69492.967443,69492.967443
6015,United States of America,Catawba River Pollution Control,1.3,35.7766,-81.6643,Oil power plant,0.055999999999999994,0.035,0.036000000000000004,0.026,0.012,,778,0.012,43.568,27.230000000000004,28.008000000000003,20.227999999999998,9.336,9.336,9.336,9.336
6016,United States of America,Caterpillar,13.3,40.4175,-86.8447,Oil power plant,32.209,37.457,40.221,28.342,33.82600000000001,,778,33.82600000000001,25058.602000000003,29141.546000000002,31291.938,22050.075999999997,26316.628000000004,26316.628000000004,26316.628000000004,26316.628000000004
6017,United States of America,Cayuga,1184.8999999999996,39.9242,-87.4244,Coal power plant,0.0,4527.375985000001,4992.861971,0.0,5734.610031999999,,1050,5734.610031999999,,4753744.7842500005,5242505.06955,,6021340.533599999,6021340.533599999,6021340.533599999,6021340.533599999
6018,United States of America,Cayuga Operating Company,322.5,42.6028,-76.6336,Coal power plant,804.609996,916.218003,531.521,566.747004,224.30200299999998,,1050,224.30200299999998,844840.4958,962028.9031499999,558097.0499999999,595084.3542,235517.10314999998,235517.10314999998,235517.10314999998,235517.10314999998
6019,United States of America,Cedar Bayou,1530.0,29.75,-94.9256,Gas power plant,1232.281,1313.92,2342.859,1447.075,1692.521,,443,1692.521,545900.483,582066.56,1037886.537,641054.225,749786.803,749786.803,749786.803,749786.803
6020,United States of America,Cedar Bayou 4,535.5,29.7516,-94.9231,Gas power plant,1037.4540000000004,1048.105,1300.5410000000002,1249.776,1430.973,,443,1430.973,459592.1220000002,464310.515,576139.6630000001,553650.768,633921.039,633921.039,633921.039,633921.039
